url,n_bedrooms,n_bathrooms,total_area,living_area,floor,price,monthly_syndicate_price,city,neighborhood,type,year,month,source,bool_elevator,bool_balcony,bool_heating,bool_air_conditioning,bool_concierge,bool_equipped_kitchen,bool_furniture,bool_parking,bool_security,bool_terrace
https://www.avito.ma/fr/el_houda/appartements/Bel_Appartement_à_vendre_105_m²_2ème_ètage_55694231.htm,2,2,,105,2,930000,,Agadir,El Houda,apartment,2024,11,avito,0,1,0,1,0,1,0,0,0,0
https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_à_vendre_64_m²_à_Agadir_55454973.htm,2,2,,64,1,,,Agadir,Hay Mohammadi,apartment,2024,11,avito,0,1,0,1,0,1,0,0,0,0
https://www.avito.ma/fr/mozart/appartements/TNG_TA_1023___Appartement_à_vendre_à_Mozart_54957021.htm,3,1,98,98,,1400000,,Tanger,Mozart,apartment,2024,11,avito,1,1,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/agdal/appartements/Appartement_de_luxe_à_vendre_avec_piscine__55699955.htm,2,2,127,127,4,2650000,500,Marrakech,Agdal,apartment,2024,11,avito,1,1,1,1,1,1,0,1,1,1
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_à_vendre_90_m²_à_Tétouan_55834958.htm,2,1,90,90,5,650000,100,Tétouan,Autre secteur,apartment,2024,11,avito,1,1,0,1,1,1,0,0,0,0
https://www.avito.ma/fr/aviation/appartements/Appartement_à_vendre_135_m²_à_Tanger_53687956.htm,2,2,135,135,2,11000,,Tanger,Aviation,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_de_luxe_à_vendre_84_m²_à_Casablanca_55805709.htm,2,2,83,84,3,860000,,Casablanca,Ain Sebaa,apartment,2024,11,avito,1,1,0,0,1,1,0,1,1,1
https://www.avito.ma/fr/anfa/appartements/CMN_MA_1826___Appartement_à_vendre_à_Massira_Khadra_55804193.htm,3,2,186,186,4,3720000,,Casablanca,Anfa,apartment,2024,11,avito,1,0,0,0,0,0,0,1,0,0
https://www.avito.ma/fr/val_fleuri/appartements/Appartement_à_vendre_90_m²_à_Tanger_55752268.htm,2,1,90,90,,1050000,100,Tanger,Val Fleuri,apartment,2024,11,avito,1,0,1,1,1,1,0,1,1,0
https://www.avito.ma/fr/wifak/appartements/Appartement_à_vendre_76_m²_à_Temara_55816068.htm,2,2,76,76,1,1050000,,Temara,Wifak,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/appartement_avendre_55834984.htm,2,2,60,60,4,,,Meknès,Autre secteur,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/martil/appartements/Appart_Neuf_91m_Titré_proche_Plage_Martil_55740481.htm,2,1,92,91,2,520000,,Martil,Toute la ville,apartment,2024,11,avito,0,1,0,0,0,1,0,0,1,1
https://www.avito.ma/fr/victor_hugo/appartements/Appartement_à_vendre_85_m²_à_Marrakech_55565383.htm,2,2,85,85,2,1100000,,Marrakech,Victor Hugo,duplex/triplex,2024,11,avito,1,1,1,1,1,1,0,1,1,1
https://www.avito.ma/fr/nassim/appartements/Appartement_149_m²_à_Casablanca_43601298.htm,4,2,149,133,2,1370000,250,Urgent,Nassim,duplex/triplex,2024,11,avito,0,1,0,1,1,0,0,1,1,1
https://www.avito.ma/fr/bouskoura_centre/appartements/appartement_a_vendre__Résidence_Dakhama_55834995.htm,3,2,75,75,0,400000,100,Bouskoura,Bouskoura centre,apartment,2024,11,avito,0,0,0,0,1,0,0,1,1,0
https://www.avito.ma/fr/belvédère/appartements/Appartement_260m²__Vente_à_Belvédère__52604090.htm,3,2,260,105,1,1300000,200,Casablanca,Belvédère,apartment,2024,11,avito,1,0,1,1,1,1,0,1,1,1
https://www.avito.ma/fr/centre_ville/appartements/appartement_ryad_tetouan_128_m_en_vente_55340066.htm,2,2,70,128,1,1590000,,Tanger,Centre ville,apartment,2024,11,avito,1,1,0,0,1,0,0,1,0,0
https://www.avito.ma/fr/berrechid/appartements/شقق_للبيع_في_مدينة_برشيد__55607327.htm,2,1,60,60,1,380000,50,Berrechid,Toute la ville,apartment,2024,11,avito,1,1,0,0,1,1,0,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/شقق_للبيع_في_طور_الانجاز_غير_ب_49_مليون_بالناظور__55251332.htm,2,1,,74,1,4900000,,Nador,Autre secteur,apartment,2024,11,avito,1,1,0,0,0,1,0,0,0,0
https://www.avito.ma/fr/maarif/appartements/Appartement_à_vendre_56_m²_à_Casablanca_53793287.htm,1,1,56,56,4,1120000,300,Casablanca,Maarif,apartment,2024,11,avito,1,1,1,1,1,1,0,1,1,0
https://www.avito.ma/fr/centre/appartements/Appartements_moyenne_standing_à_vendre_à_Tanger_55823769.htm,2,1,,80,2,,,Tanger,Centre,apartment,2024,11,avito,1,1,0,0,0,1,0,1,1,0
https://www.avito.ma/fr/guich_oudaya/appartements/Appartement_à_vendre_116_m²_à_Rabat_55808463.htm,3,2,116,116,2,,,Rabat,Guich Oudaya,apartment,2024,11,avito,0,0,0,0,0,1,0,0,0,0
https://www.avito.ma/fr/palmier/appartements/Appartement_à_vendre_127_m²_à_Casablanca_54794148.htm,3,2,127,127,4,1850000,350,Casablanca,Palmier,apartment,2024,11,avito,1,1,0,0,1,1,0,1,0,0
https://www.avito.ma/fr/sidi_rahal/appartements/appartement_a_vendre_ola_blanca_55203335.htm,3,2,,104,1,1450000,,Sidi Rahal,Toute la ville,apartment,2024,11,avito,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/diour_jamaa/appartements/APPARTEMENT_À_VENDRE_À_DIOUR_JAMAA_CENTRE_RABAT_54636359.htm,4,1,116,116,,1500000,130,Rabat,Diour Jamaa,apartment,2024,11,avito,1,0,0,0,1,0,0,0,1,0
https://www.avito.ma/fr/ben_souda/appartements/__شقق_للبيع_تجزئة_الصداقة_المرجة_فاس___55827492.htm,2,1,1,65,1,190000,,Fès,Ben Souda,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/centre_ville/appartements/belle_grande_appartement__55546936.htm,3,2,70,70,3,480000,80,Mohammedia,Centre Ville,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/fnideq/appartements/Appartement_à_vendre_95_m²_à_Fnideq_55815966.htm,2,1,,95,5,1200000,,Fnideq,Toute la ville,apartment,2024,11,avito,1,1,1,0,1,1,1,0,1,0
https://www.avito.ma/fr/hay_mohammadi/appartements/studio_meublé_à_vendre_à_hay_mohammadi_Agadir_55793782.htm,1,1,,55,6,479999,,Agadir,Hay Mohammadi,studio,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/les_princesses/appartements/CMN_MA_1712___Appartement_à_vendre_à_Les_princesses_55570830.htm,3,1,160,160,3,1900000,,Casablanca,Les Princesses,apartment,2024,11,avito,1,1,0,0,0,0,0,1,0,1
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_à_vendre_87_m²_à_Casablanca_55328894.htm,3,2,81,81,4,592000,200,Casablanca,Autre secteur,apartment,2024,11,avito,0,0,0,0,0,1,0,1,0,0
https://www.avito.ma/fr/ain_attig/appartements/Appartement_à_vendre_à_Ain_Attig_55834800.htm,2,2,,58,2,,,Ain Attig,Toute la ville,apartment,2024,11,avito,0,1,0,0,1,0,0,1,0,0
https://www.avito.ma/fr/route_d'amezmiz/appartements/صندوق_للبيع__55834806.htm,1,,83,83,0,73000,,Marrakech,Route d'Amezmiz,apartment,2024,11,avito,0,0,0,0,0,0,0,0,1,0
https://www.avito.ma/fr/maarif/appartements/_شقةممتازة_للبيع______55719299.htm,3,2,137,137,3,,1,Urgent,Maarif,apartment,2024,11,avito,1,1,0,1,1,1,0,1,1,0
https://www.avito.ma/fr/quartier_du_parc/appartements/Appartement_2_chambres_sans_vis_a_vis_à_vendre__55626373.htm,2,1,75,75,1,780000,200,Mohammedia,Quartier du Parc,apartment,2024,11,avito,0,0,0,0,1,0,0,1,1,0
https://www.avito.ma/fr/mimosas/appartements/Appartement_à_vendre_122_m²_à_Kénitra_55815267.htm,3,2,,122,1,,,Kénitra,Mimosas,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_essalam/appartements/Appartement_à_vendre_87_m²_à_El_Jadida_54317341.htm,3,2,100,87,2,680000,150,El Jadida,Hay Essalam,apartment,2024,11,avito,1,1,0,0,1,1,0,0,1,1
https://www.avito.ma/fr/oulfa/appartements/Appartement_à_vendre_105_m²_à_Casablanca_54508643.htm,2,2,105,105,3,,,Casablanca,Oulfa,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/quartier_de_l'océan/appartements/Appartement_à_vendre_75_m²_à_Rabat_55720801.htm,1,2,75,75,2,1200000,200,Rabat,Quartier de l'Océan,apartment,2024,11,avito,1,1,1,0,1,1,0,1,1,0
https://www.avito.ma/fr/mabrouka/appartements/Appartement_à_vendre_108_m²_à_Marrakech_55776619.htm,3,2,,108,3,850000,,Marrakech,Mabrouka,apartment,2024,11,avito,1,1,0,0,0,1,0,1,1,0
https://www.avito.ma/fr/centre/appartements/Duplex_à_vendre_240m²_4_Chambres_centre_Fès_55775584.htm,4,2,,240,3,8500,,Fès,Centre,duplex/triplex,2024,11,avito,1,1,0,1,1,1,0,1,1,0
https://www.avito.ma/fr/harhoura/appartements/Appartement_à_vendre_134_m²_à_Temara_55053817.htm,3,2,134,134,3,2278000,300,Temara,Harhoura,apartment,2024,11,avito,1,1,1,1,1,1,0,1,1,1
https://www.avito.ma/fr/val_fleury/appartements/Studio_Neuf_de_90_M2_Haut_standing_à_Vendre__43848048.htm,1,1,,90,5,780000,,Kénitra,Val Fleury,studio,2024,11,avito,1,0,1,1,1,1,0,1,1,1
https://www.avito.ma/fr/bourgogne/appartements/CMN_AN_1527___Appartement_à_vendre_à_Bourgogne_55068236.htm,2,1,89,89,4,1120000,,Casablanca,Bourgogne,apartment,2024,11,avito,1,1,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/aïn_diab/appartements/Appartement_de_340m2_quartier_Ain_Diab_55804944.htm,4,4,340,340,1,4500000,,Casablanca,Aïn Diab,apartment,2024,11,avito,1,1,1,1,1,1,0,1,1,1
https://www.avito.ma/fr/hay_atlas/appartements/Appartement_à_vendre_109m²_Centre_ville_Atlas_Fès_55732398.htm,3,2,,109,3,750000,,Fès,Hay Atlas,apartment,2024,11,avito,1,1,0,0,1,0,0,1,0,1
https://www.avito.ma/fr/la_gironde/appartements/شقق_للبيع_85_m²_في_الدار_البيضاء_55824349.htm,2,1,,85,1,900000,120,Casablanca,La Gironde,apartment,2024,11,avito,1,1,0,0,1,1,0,1,1,0
https://www.avito.ma/fr/tanja_balia/appartements/Appartement_deux_plixe_en_vente_à_tanja_balia__55771206.htm,2,1,60,60,1,450000,,Tanger,Tanja Balia,duplex/triplex,2024,11,avito,1,0,0,0,1,1,0,0,1,0
https://www.avito.ma/fr/anfa/appartements/CMN_MA_1701___Appartement_à_vendre_à_Massira_Khadra_55561812.htm,3,2,130,130,3,2600000,,Casablanca,Anfa,apartment,2024,11,avito,1,1,0,0,0,0,0,1,0,1
https://www.avito.ma/fr/martil/appartements/شقة_محفضة_طابق_تاني_وتالت_وسط_المدينة_مرتيل_55755434.htm,3,1,72,72,2,630000,,Martil,Toute la ville,apartment,2024,11,avito,0,1,0,0,0,0,1,1,1,0
https://www.avito.ma/fr/quartier_de_l'océan/appartements/Garçonnière_neuf_a_vendre_avec_terrasse__55540443.htm,1,1,65,50,4,950000,200,Rabat,Quartier de l'Océan,apartment,2024,11,avito,1,1,1,0,1,1,0,1,1,1
https://www.avito.ma/fr/saidia/appartements/Appartement_à_vendre_84_m²_à_Saidia_55815968.htm,3,2,84,84,1,540000,,Saidia,Toute la ville,apartment,2024,11,avito,0,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/kouilma/appartements/Appartement_à_vendre__55817174.htm,3,1,60,60,3,420000,,Tétouan,Kouilma,apartment,2024,11,avito,0,1,0,0,0,0,0,1,0,1
https://www.avito.ma/fr/hay_riad/appartements/Appartement_meublé_à_Hayriad_55598389.htm,3,3,135,135,3,,,Rabat,Hay Riad,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_à_vendre_91_m²_à_Ain_sebaa_54143047.htm,3,2,91,91,4,1020000,150,Casablanca,Ain Sebaa,apartment,2024,11,avito,1,1,0,0,1,1,0,1,1,1
https://www.avito.ma/fr/maamora/appartements/Appartement_à_vendre_Centre_Ville__55794280.htm,2,1,77,66,3,,,Kénitra,Maamora,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_à_vendre_80m²_2ème_ètage_avec_asanceur_55674407.htm,2,2,,80,2,,,Agadir,Hay Mohammadi,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_à_vendre_63_m²_à_Agadir_55736306.htm,2,1,,63,1,680000,,Agadir,Hay Mohammadi,apartment,2024,11,avito,0,1,0,1,0,1,0,0,0,0
https://www.avito.ma/fr/racine/appartements/CMN_AN_1588___Appartement_à_vendre_à_Racine_55151420.htm,3,2,134,134,3,2650000,,Casablanca,Racine,apartment,2024,11,avito,0,1,0,0,0,0,0,1,0,1
https://www.avito.ma/fr/khemisset/appartements/Appartement_HAUT_STANDING_luxueuse_à_vendre_55540328.htm,3,2,116,104,3,750000,,Khemisset,Toute la ville,apartment,2024,11,avito,0,0,0,1,0,1,0,0,1,1
https://www.avito.ma/fr/harhoura/appartements/Appts_à_Wifak_Témara_5min_Rabat_53767270.htm,3,2,126,126,2,,,Temara,Harhoura,duplex/triplex,2024,11,avito,1,1,0,1,1,1,0,1,1,1
https://www.avito.ma/fr/autre_secteur/appartements/شقة_2_غرف_و_2_حمام_أمام_مسجد_الفاروق_55481096.htm,2,2,59,60,2,490000,50,Bouznika,Autre secteur,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_à_vendre_87_m²_à_Agadir_55593932.htm,3,1,,100,1,,,Agadir,Hay Mohammadi,apartment,2024,11,avito,0,1,0,1,1,1,0,0,0,0
https://www.avito.ma/fr/wifak/appartements/شقق_فخمة_بالوفاق_تمارة_5_دقائق_حي_الرياض_53750116.htm,3,2,130,130,2,,,Temara,Wifak,apartment,2024,11,avito,1,1,0,1,1,1,0,1,1,1
https://www.avito.ma/fr/haut_agdal/appartements/Appartement_à_vendre_226_m²_à_Rabat_55734702.htm,3,3,250,226,1,4000000,300,Rabat,Haut Agdal,apartment,2024,11,avito,1,0,1,1,1,1,0,1,1,1
https://www.avito.ma/fr/el_ghoul/appartements/Appartement_ideal_pour_rendement_locatif_55832300.htm,2,2,,61,2,1100000,,Marrakech,El Ghoul,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/centre/appartements/Appartements_moyenne_standing_à_vendre_à_Tanger_55823700.htm,2,1,,90,2,,,Tanger,Centre,apartment,2024,11,avito,1,1,0,0,0,1,0,1,1,0
https://www.avito.ma/fr/bourgogne/appartements/CMN_AN_1644___Appartement_à_vendre_à_Bourgogne_55486509.htm,2,1,112,112,2,1500000,,Casablanca,Bourgogne,apartment,2024,11,avito,1,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/quartier_de_l'océan/appartements/Studio_à_vendre_50m²_à_Rabat_55725297.htm,1,1,50,30,1,850000,200,Rabat,Quartier de l'Océan,studio,2024,11,avito,1,0,1,0,1,1,0,1,1,1
https://www.avito.ma/fr/oasis/appartements/CMN_MA_1784___Appartement_à_vendre_à_Oasis_55734769.htm,1,1,40,40,0,1100000,,Casablanca,Oasis,apartment,2024,11,avito,1,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/maarif/appartements/Appart_160m_Meublé_Luxe_A_Maarif_Ex_55633668.htm,3,2,160,160,3,2200000,,Casablanca,Maarif,apartment,2024,11,avito,1,1,0,1,1,1,1,1,0,1
https://www.avito.ma/fr/ville_nouvelle/appartements/apprendre_bien_située_et_en_bon_état__55611444.htm,3,3,132,126,3,730000,200,Meknès,Ville Nouvelle,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/agdal/appartements/RBA_AG_1089___Appartement_à_vendre_à_Agdal_55486418.htm,2,1,114,114,4,1900000,,Rabat,Agdal,apartment,2024,11,avito,1,1,0,0,0,0,0,1,0,1
https://www.avito.ma/fr/2_mars/appartements/appartement_à_vendre_2mars_103_55499081.htm,2,2,103,100,2,1300000,200,Casablanca,2 Mars,apartment,2024,11,avito,1,1,0,0,0,0,0,1,0,1
https://www.avito.ma/fr/hassan/appartements/شقة_ساروت_للبيع_حسان__55834864.htm,2,1,,78,4,320000,,Rabat,Hassan,apartment,2024,11,avito,0,0,0,0,0,1,0,0,1,0
https://www.avito.ma/fr/autre_secteur/appartements/Magasins_neuves_à_vendre_à_Tanger___محلات_للبيع_55060465.htm,1,0,,26,1,468000,,Tanger,Autre secteur,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/la_siesta/appartements/Appartement_3_chambres_vue_sur_mer_à_vendre__55740916.htm,3,2,,123,2,1600000,,Mohammedia,La Siesta,apartment,2024,11,avito,1,1,0,0,1,1,0,1,1,1
https://www.avito.ma/fr/centre_ville/appartements/Appartement_à_vendre_88_m²_à_Temara_55831304.htm,2,1,88,88,1,850000,,Temara,Centre Ville,apartment,2024,11,avito,0,1,1,1,1,1,0,1,1,1
https://www.avito.ma/fr/autre_secteur/appartements/Immeuble_clôturé_à_Bouznika_55444803.htm,2,1,,70,3,6000,,Bouznika,Autre secteur,apartment,2024,11,avito,1,1,1,0,1,0,0,0,1,1
https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_à_vendre_92_m²_à_Agadir_55834891.htm,3,2,,92,3,,,Agadir,Hay Mohammadi,apartment,2024,11,avito,1,1,1,1,0,1,0,0,1,0
https://www.avito.ma/fr/alaouiyine/appartements/Appartement_à_vendre_99_m²_à_El_Jadida_55834909.htm,3,3,148,99,1,7900000,,El Jadida,Alaouiyine,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/la_ville_haute/appartements/Appartement_à_vendre_117_m²_à_Kénitra_54593226.htm,2,2,117,117,1,,250,Kénitra,La Ville Haute,apartment,2024,11,avito,1,1,1,1,1,1,0,1,0,0
https://www.avito.ma/fr/autre_secteur/appartements/شقة_مساحتها_65_متر_على_شارع_طارق_ابن_زياد__55678479.htm,2,1,65,65,3,600000,50,Temara,Autre secteur,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/tilila/appartements/jolie_appartement_luxe_à_vendre_tilila__subvention_55744551.htm,2,2,,75,1,850000,,Agadir,Tilila,apartment,2024,11,avito,1,1,1,1,1,0,0,0,1,1
https://www.avito.ma/fr/agdal/appartements/Appartement_à_vendre_123_m²_à_Rabat_53865158.htm,2,2,123,123,3,25000,,Rabat,Agdal,apartment,2024,11,avito,1,1,1,1,1,1,0,1,1,0
https://www.avito.ma/fr/beauséjour/appartements/Studio_à_Vendre___Beauséjour_55819989.htm,1,2,67,67,4,900000,150,Casablanca,Beauséjour,studio,2024,11,avito,1,1,0,1,1,1,0,0,1,0
https://www.avito.ma/fr/issil/appartements/RAK_GU_1100___Appartement_à_vendre_à_Issil_55170984.htm,2,1,112,112,2,1000000,,Marrakech,Issil,apartment,2024,11,avito,1,0,0,0,0,0,0,1,0,0
https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_75_m²_à_Qods_Bernoussi_Casablanca_55777001.htm,2,2,76,75,1,760000,100,Casablanca,Sidi Bernoussi,apartment,2024,11,avito,0,1,0,0,0,1,0,1,1,0
https://www.avito.ma/fr/sidi_maarouf/appartements/Appartement_à_vendre_57_m²_HAY_HAMZA_Sidi_Maarouf_55723985.htm,1,1,56,57,1,550000,50,Casablanca,Sidi Maarouf,apartment,2024,11,avito,0,1,0,0,0,1,0,0,1,0
https://www.avito.ma/fr/berrechid/appartements/شقق_للبيع_وسط_مدينة_برشيد__55162422.htm,2,1,80,80,1,470000,100,Berrechid,Toute la ville,apartment,2024,11,avito,1,1,0,0,0,1,0,1,1,0
https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_à_vendre_71_m²_quartier_mouhmadi_55744386.htm,2,1,,71,3,700000,,Agadir,Hay Mohammadi,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/dar_bouazza/appartements/Projet_AZUR__Dar_bouzza_55808626.htm,2,2,100,100,1,1500000,1,Dar Bouazza,Toute la ville,apartment,2024,11,avito,1,1,1,1,1,1,0,1,1,1
https://www.avito.ma/fr/sidi_belyout/appartements/Marina_Casablanca_Appartement_à_vendre_115_m²_à_53840737.htm,2,3,100,115,2,3000000,900,Casablanca,Sidi Belyout,apartment,2024,11,avito,1,1,0,1,1,1,0,1,1,1
https://www.avito.ma/fr/sidi_maarouf/appartements/Appartement_à_vendre_56_m²_à_Casablanca_53861440.htm,2,1,56,56,2,560000,50,Casablanca,Sidi Maarouf,apartment,2024,11,avito,0,1,1,1,0,1,0,0,1,0
https://www.avito.ma/fr/abdelmoumen/appartements/Vente_Appartement_115_m²_Bd_Abdelmoumen_Casablanca_55752274.htm,3,2,115,115,2,1550000,300,Casablanca,Abdelmoumen,apartment,2024,11,avito,1,1,0,0,1,1,0,1,1,0
https://www.avito.ma/fr/bachkou/appartements/Appartement_à_vendre_125_m²_à_Bachkou_55793796.htm,3,2,,125,3,1920000,,Casablanca,Bachkou,apartment,2024,11,avito,1,1,1,1,1,1,0,1,1,1
https://www.avito.ma/fr/hay_salam/appartements/grand_appartement_a_louer_55835005.htm,2,1,115,88,0,,,Agadir,Hay Salam,apartment,2024,11,avito,0,0,0,0,0,1,1,1,0,1
https://www.avito.ma/fr/californie/appartements/Grand_appartement_Californie__55626727.htm,4,4,170,145,1,2900000,,Casablanca,Californie,apartment,2024,11,avito,1,1,1,1,1,1,0,1,1,1
https://www.avito.ma/fr/saidia/appartements/شقة_فاخرة_للبيع_مدينة_السعيدية__55801442.htm,3,1,86,80,1,,,Saidia,Toute la ville,apartment,2024,11,avito,0,1,1,1,0,1,1,1,0,0
https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_97_m²_à_hay_mohammadi_Agadir_55208500.htm,2,2,,97,4,,,Agadir,Hay Mohammadi,apartment,2024,11,avito,1,1,0,1,1,1,0,1,1,1
https://www.avito.ma/fr/saidia/appartements/شقة_فاخرة_للبيع_مدينة_السعيدية__55801833.htm,2,1,100,90,0,,,Saidia,Toute la ville,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/route_ain_chkaf/appartements/Appartement_à_vendre__54411595.htm,3,2,130,94,1,580000,50,Fès,Route Ain Chkaf,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/طابق__على_الشياع_شارع_ام_الربيع_55014143.htm,1,1,50,50,3,170000,,Casablanca,Oulfa,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/شقة_95_متر_ثلاث_غرف_وحمامين_55539645.htm,3,2,94,94,1,770000,100,Bouznika,Autre secteur,apartment,2024,11,avito,1,1,0,0,0,1,0,0,0,0
https://www.avito.ma/fr/wifak/appartements/Appartement_à_vendre_95_m²_à_Temara_55755930.htm,3,2,95,95,0,11000000,,Temara,Wifak,apartment,2024,11,avito,1,0,0,1,1,1,0,1,1,1
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_134m2_à_Temara__55546014.htm,3,,134,134,2,1390000,200,Temara,Autre secteur,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_à_vendre_75_m²_à_Agadir_55674323.htm,2,2,,75,2,,,Agadir,Hay Mohammadi,apartment,2024,11,avito,1,0,0,1,0,1,0,0,0,0
https://www.avito.ma/fr/bourgogne/appartements/appartement_a_vendre__55752571.htm,3,2,182,182,3,2800000,,Casablanca,Bourgogne,apartment,2024,11,avito,1,0,0,0,0,0,0,1,0,1
https://www.avito.ma/fr/el_bassatine/appartements/appartement_de_Luxe__54807693.htm,3,2,160,160,4,850000,200,Meknès,El Bassatine,apartment,2024,11,avito,1,1,0,0,1,0,0,1,1,0
https://www.avito.ma/fr/sidi_maarouf/appartements/شقق_للبيع_86_m²_في_الدار_البيضاء_54036923.htm,2,1,86,86,2,820000,100,Casablanca,Sidi Maarouf,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/nassim/appartements/شقق_للبيع_108_m²_في_الدار_البيضاء_55419992.htm,2,2,108,108,1,,,Casablanca,Nassim,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/maamora/appartements/Appartement_à_vendre_184_m²_à_Kénitra_55751130.htm,3,3,204,184,3,1940000,200,Kénitra,Maamora,apartment,2024,11,avito,1,1,0,1,1,1,0,1,1,0
https://www.avito.ma/fr/sidi_maarouf/appartements/Appartement_en_Vente_à_Casablanca_47986875.htm,3,,110,,,990000,,Casablanca,Sidi Maarouf,apartment,2024,11,avito,1,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_oued_dahab/appartements/Appartement__55835025.htm,1,1,,50,2,,,Salé,Hay Oued Dahab,apartment,2024,11,avito,0,0,0,0,0,0,0,0,1,0
https://www.avito.ma/fr/bir_rami_ouest/appartements/Au_Lieu_de_1150000dh__Grand_Appt_3Chambres_153_m²_54607661.htm,3,3,160,153,2,1000000,,Kénitra,Bir Rami Ouest,apartment,2024,11,avito,1,1,0,0,1,1,0,1,1,1
https://www.avito.ma/fr/hay_charaf/appartements/Appartement_70_m²_à_Marrakech_55025656.htm,2,2,70,70,0,740000,100,Marrakech,Hay Charaf,duplex/triplex,2024,11,avito,1,0,1,1,1,1,0,0,1,1
